idx,Major,Degree,NumSalariesReported,Avg,Max,Min,StDev,25th,Median,75th,Semester,Year,College
670,Mechanical Engineering,Doctorate,2,83210.0,86420.0,80000.0,+/- 4540,83210.0,83210.0,86420.0,Spring,2017,College of Engineering
671,Mechanical Engineering,Master,3,78656.0,85000.0,71467.0,+/- 6806,77491.75,79500.0,85000.0,Spring,2017,College of Engineering
672,Nuclear Engineering,Bachelor,5,60766.0,80000.0,51276.0,+/- 13467,51276.0,51276.0,77500.0,Spring,2017,College of Engineering
673,Nuclear Engineering,Doctorate,2,95000.0,100000.0,90000.0,+/- 7071,95000.0,95000.0,100000.0,Spring,2017,College of Engineering
674,Ocean Engineering,Bachelor,5,67855.0,90000.0,51276.0,+/- 14761,61000.0,70000.0,85000.0,Spring,2017,College of Engineering
675,Petroleum Engineering,Bachelor,37,83314.0,150000.0,50000.0,+/- 21001,62750.0,85000.0,100000.0,Spring,2017,College of Engineering
676,Petroleum Engineering,Doctorate,2,120000.0,140000.0,100000.0,+/- 28284,120000.0,120000.0,140000.0,Spring,2017,College of Engineering
677,Petroleum Engineering,Master,7,114143.0,240000.0,85000.0,+/- 55954,88000.0,94500.0,139500.0,Spring,2017,College of Engineering
678,Radiological Health Engr,Bachelor,2,55000.0,70000.0,40000.0,+/- 21213,55000.0,55000.0,70000.0,Spring,2017,College of Engineering
679,Environmental Geoscience,Bachelor,2,43000.0,50000.0,36000.0,+/- 9899,43000.0,43000.0,50000.0,Spring,2017,College of Geosciences
680,Environmental Studies,Bachelor,3,47092.0,60000.0,30000.0,+/- 15431,45957.0,51276.0,60000.0,Spring,2017,College of Geosciences
681,Geographic Info Science & Tech,Bachelor,9,55253.0,80000.0,33000.0,+/- 18819,40750.0,51276.0,78750.0,Spring,2017,College of Geosciences
682,Geography,Bachelor,1,51276.0,51276.0,51276.0,+/- 0,51276.0,51276.0,51276.0,Spring,2017,College of Geosciences
683,Geology,Bachelor,7,55714.0,65000.0,45000.0,+/- 8381,52500.0,55000.0,65000.0,Spring,2017,College of Geosciences
684,Geology,Doctorate,2,113500.0,127000.0,100000.0,+/- 19092,113500.0,113500.0,127000.0,Spring,2017,College of Geosciences
685,Geophysics,Bachelor,2,60000.0,70000.0,50000.0,+/- 14142,60000.0,60000.0,70000.0,Spring,2017,College of Geosciences
686,Meteorology,Bachelor,1,23000.0,23000.0,23000.0,+/- 0,23000.0,23000.0,23000.0,Spring,2017,College of Geosciences
687,University Studies,Bachelor,1,50000.0,50000.0,50000.0,+/- 0,50000.0,50000.0,50000.0,Spring,2017,College of Geosciences
688,Anthropology,Bachelor,4,36569.0,51276.0,30000.0,+/- 9951,31000.0,32500.0,51276.0,Spring,2017,College of Liberal Arts
689,Classics,Bachelor,1,27000.0,27000.0,27000.0,+/- 0,27000.0,27000.0,27000.0,Spring,2017,College of Liberal Arts
690,Communication,Bachelor,54,44504.0,70000.0,22000.0,+/- 12437,35000.0,40700.0,55000.0,Spring,2017,College of Liberal Arts
691,Economics,Bachelor,45,48548.0,98900.0,25000.0,+/- 15395,40000.0,48000.0,55000.0,Spring,2017,College of Liberal Arts
692,Economics,Doctorate,3,103333.0,120000.0,70000.0,+/- 28868,107500.0,120000.0,120000.0,Spring,2017,College of Liberal Arts
693,Economics,Master,3,39167.0,55000.0,30000.0,+/- 13769,31875.0,32500.0,55000.0,Spring,2017,College of Liberal Arts
694,English,Bachelor,20,46239.0,60000.0,33000.0,+/- 8498,40000.0,45500.0,52000.0,Spring,2017,College of Liberal Arts
695,History,Bachelor,16,43774.0,51276.0,26000.0,+/- 7580,40000.0,43500.0,51276.0,Spring,2017,College of Liberal Arts
696,International Studies,Bachelor,24,47490.0,60000.0,23000.0,+/- 8257,45000.0,51138.0,51276.0,Spring,2017,College of Liberal Arts
697,Philosophy,Bachelor,2,42500.0,45000.0,40000.0,+/- 3536,42500.0,42500.0,45000.0,Spring,2017,College of Liberal Arts
698,Political Science,Bachelor,34,47274.0,60000.0,22000.0,+/- 8152,45000.0,50638.0,51276.0,Spring,2017,College of Liberal Arts
699,Political Science,Doctorate,2,69000.0,78000.0,60000.0,+/- 12728,69000.0,69000.0,78000.0,Spring,2017,College of Liberal Arts
700,Psychology,Bachelor,40,43926.0,80000.0,24000.0,+/- 13949,31000.0,43500.0,52000.0,Spring,2017,College of Liberal Arts
701,Sociology,Bachelor,26,43312.0,85000.0,24000.0,+/- 13351,34000.0,43750.0,51276.0,Spring,2017,College of Liberal Arts
702,Spanish,Bachelor,3,42000.0,53000.0,25000.0,+/- 14933,42250.0,48000.0,53000.0,Spring,2017,College of Liberal Arts
703,Telecommunication MediaStudies,Bachelor,9,43889.0,80000.0,22000.0,+/- 18818,31250.0,36000.0,60000.0,Spring,2017,College of Liberal Arts
704,University Studies,Bachelor,3,31667.0,33000.0,30000.0,+/- 1528,31500.0,32000.0,33000.0,Spring,2017,College of Liberal Arts
705,Women's and Gender Studies,Bachelor,1,50000.0,50000.0,50000.0,+/- 0,50000.0,50000.0,50000.0,Spring,2017,College of Liberal Arts
706,Accounting,Bachelor,11,48616.0,64000.0,24000.0,+/- 12356,40000.0,51276.0,60500.0,Spring,2017,College of Mays Business School
707,Accounting,Master,7,59071.0,75000.0,55500.0,+/- 7208,55500.0,56000.0,63750.0,Spring,2017,College of Mays Business School
708,Accounting-PPA,Master,78,55925.0,70000.0,50000.0,+/- 2837,55500.0,55500.0,55500.0,Spring,2017,College of Mays Business School
709,Business,Master,13,56462.0,87000.0,30000.0,+/- 17840,46000.0,55000.0,70000.0,Spring,2017,College of Mays Business School
710,Business Admin-Executive Prog,Master,8,202375.0,300000.0,125000.0,+/- 81885,140000.0,160000.0,300000.0,Spring,2017,College of Mays Business School
711,Business Admin-Professional Pg,Master,2,113500.0,130000.0,97000.0,+/- 23335,113500.0,113500.0,130000.0,Spring,2017,College of Mays Business School
712,Business Honors,Bachelor,17,59153.0,77500.0,27500.0,+/- 12525,55000.0,56000.0,69500.0,Spring,2017,College of Mays Business School
713,Finance,Bachelor,73,56362.0,85000.0,40000.0,+/- 10310,50000.0,56000.0,64750.0,Spring,2017,College of Mays Business School
714,Finance,Master,8,67550.0,75000.0,60000.0,+/- 5261,65000.0,67500.0,73000.0,Spring,2017,College of Mays Business School
715,Financial Management,Master,12,66917.0,85000.0,53000.0,+/- 13026,56000.0,63250.0,85000.0,Spring,2017,College of Mays Business School
716,Financial Management-PPA,Master,25,59600.0,80000.0,50000.0,+/- 8446,55500.0,56000.0,62875.0,Spring,2017,College of Mays Business School
717,Land Economics & Real Estate,Master,3,61667.0,70000.0,55000.0,+/- 7638,58750.0,60000.0,70000.0,Spring,2017,College of Mays Business School
718,Management,Bachelor,37,47946.0,72500.0,30000.0,+/- 10995,40500.0,47000.0,54625.0,Spring,2017,College of Mays Business School
719,Management Information Systems,Bachelor,15,57767.0,70000.0,39000.0,+/- 8512,55000.0,60000.0,64250.0,Spring,2017,College of Mays Business School
720,Management Information Systems,Master,33,84153.0,140000.0,49000.0,+/- 18494,72000.0,78000.0,96937.5,Spring,2017,College of Mays Business School
721,Management Information Systems-PPA,Master,22,58386.0,64000.0,55000.0,+/- 2410,57000.0,58000.0,60000.0,Spring,2017,College of Mays Business School
722,Management-PPA,Master,6,58667.0,70000.0,55000.0,+/- 5845,55500.0,55750.0,65000.0,Spring,2017,College of Mays Business School
723,Marketing,Bachelor,49,48696.0,72500.0,30000.0,+/- 9806,45000.0,50000.0,54069.0,Spring,2017,College of Mays Business School
724,Marketing,Master,4,78250.0,100000.0,60000.0,+/- 17858,68000.0,76500.0,100000.0,Spring,2017,College of Mays Business School
725,Marketing-PPA,Master,9,63389.0,80000.0,55500.0,+/- 10157,55625.0,59000.0,75000.0,Spring,2017,College of Mays Business School
726,Supply Chain Management,Bachelor,60,57025.0,79000.0,31000.0,+/- 9890,50500.0,57500.0,64000.0,Spring,2017,College of Mays Business School
727,University Studies,Bachelor,25,52831.0,150000.0,25000.0,+/- 23709,42250.0,50000.0,55000.0,Spring,2017,College of Mays Business School
728,Nursing,Bachelor,51,54895.0,78000.0,40000.0,+/- 8637,50000.0,52000.0,60000.0,Spring,2017,College of Nursing
729,Environmental Health,Master,2,55000.0,65000.0,45000.0,+/- 14142,55000.0,55000.0,65000.0,Spring,2017,College of Public Health
730,Health Administration,Master,3,51667.0,63000.0,42000.0,+/- 10599,48000.0,50000.0,63000.0,Spring,2017,College of Public Health
731,Health Policy & Management,Master,3,61833.0,72000.0,56000.0,+/- 8836,57125.0,57500.0,72000.0,Spring,2017,College of Public Health
732,Chemical Engineering,Bachelor,1,50000.0,50000.0,50000.0,+/- 0,50000.0,50000.0,50000.0,Spring,2017,College of Qatar Campus
733,Analytics,Master,3,253333.0,340000.0,120000.0,+/- 117189,255000.0,300000.0,340000.0,Spring,2017,College of Science
734,Applied Mathematical Sciences,Bachelor,16,56361.0,103000.0,24000.0,+/- 17539,50000.0,55000.0,66000.0,Spring,2017,College of Science
735,Biology,Bachelor,7,48571.0,80000.0,25000.0,+/- 17962,38750.0,50000.0,65000.0,Spring,2017,College of Science
736,Chemistry,Bachelor,7,46754.0,70000.0,24000.0,+/- 17009,37000.0,51276.0,64000.0,Spring,2017,College of Science
737,Chemistry,Doctorate,2,90000.0,120000.0,60000.0,+/- 42426,90000.0,90000.0,120000.0,Spring,2017,College of Science
738,Mathematics,Bachelor,10,48620.0,89000.0,22000.0,+/- 17668,43250.0,50300.0,53050.0,Spring,2017,College of Science
739,Mathematics,Master,3,45333.0,63000.0,24000.0,+/- 19757,42750.0,49000.0,63000.0,Spring,2017,College of Science
740,Microbiology,Bachelor,1,51276.0,51276.0,51276.0,+/- 0,51276.0,51276.0,51276.0,Spring,2017,College of Science
741,Physics,Doctorate,2,68250.0,94000.0,42500.0,+/- 36416,68250.0,68250.0,94000.0,Spring,2017,College of Science
742,University Studies,Bachelor,2,48500.0,52000.0,45000.0,+/- 4950,48500.0,48500.0,52000.0,Spring,2017,College of Science
743,Zoology,Bachelor,1,30000.0,30000.0,30000.0,+/- 0,30000.0,30000.0,30000.0,Spring,2017,College of Science
744,Biomedical Sciences,Bachelor,10,41428.0,63000.0,25000.0,+/- 14259,30000.0,39000.0,55138.0,Spring,2017,College of Veterinary Med & Biomedical Sc
745,University Studies,Bachelor,2,45000.0,50000.0,40000.0,+/- 7071,45000.0,45000.0,50000.0,Spring,2017,College of Veterinary Med & Biomedical Sc
746,Ag Business,Bachelor,13,48654.0,75000.0,30000.0,+/- 13174,40750.0,50000.0,55750.0,Spring,2016,College of Agriculture & Life Sciences
747,Ag Communications and Journalism,Bachelor,12,36150.0,40000.0,28800.0,+/- 4029,35000.0,36000.0,40000.0,Spring,2016,College of Agriculture & Life Sciences
748,Ag Economics,Bachelor,25,47680.0,65000.0,35000.0,+/- 8712,40000.0,50000.0,55000.0,Spring,2016,College of Agriculture & Life Sciences
749,Ag Economics,Master,3,47333.0,53000.0,40000.0,+/- 6658,46750.0,49000.0,53000.0,Spring,2016,College of Agriculture & Life Sciences
750,Ag Education,Master,2,40500.0,51000.0,30000.0,+/- 14849,40500.0,40500.0,51000.0,Spring,2016,College of Agriculture & Life Sciences
751,Ag Leadership and Development,Bachelor,30,47595.0,70000.0,30000.0,+/- 10316,40000.0,49666.0,55000.0,Spring,2016,College of Agriculture & Life Sciences
752,Ag Science,Bachelor,9,43722.0,58000.0,28000.0,+/- 9257,40000.0,44000.0,50000.0,Spring,2016,College of Agriculture & Life Sciences
753,Ag Systems Management,Bachelor,8,50938.0,67500.0,40000.0,+/- 9792,45000.0,47500.0,64000.0,Spring,2016,College of Agriculture & Life Sciences
754,Ag Systems Management,Master,2,54000.0,68000.0,40000.0,+/- 19799,54000.0,54000.0,68000.0,Spring,2016,College of Agriculture & Life Sciences
755,Animal Science,Bachelor,22,40644.0,57000.0,20000.0,+/- 9347,35000.0,40000.0,50000.0,Spring,2016,College of Agriculture & Life Sciences
756,Biochemistry,Bachelor,2,39000.0,46000.0,32000.0,+/- 9899,39000.0,39000.0,46000.0,Spring,2016,College of Agriculture & Life Sciences
757,Bioenvironmental Science,Bachelor,2,33500.0,45000.0,22000.0,+/- 16263,33500.0,33500.0,45000.0,Spring,2016,College of Agriculture & Life Sciences
758,Entomology,Bachelor,1,42000.0,42000.0,42000.0,+/- 0,42000.0,42000.0,42000.0,Spring,2016,College of Agriculture & Life Sciences
759,Food Science & Technology,Bachelor,3,51333.0,55000.0,45000.0,+/- 5508,51750.0,54000.0,55000.0,Spring,2016,College of Agriculture & Life Sciences
760,Forensic and Investigative Sciences,Bachelor,3,41555.0,55000.0,20000.0,+/- 18857,42249.5,49666.0,55000.0,Spring,2016,College of Agriculture & Life Sciences
761,Forestry,Bachelor,3,34833.0,40000.0,28000.0,+/- 6171,34375.0,36500.0,40000.0,Spring,2016,College of Agriculture & Life Sciences
762,Genetics,Doctorate,2,57500.0,85000.0,30000.0,+/- 38891,57500.0,57500.0,85000.0,Spring,2016,College of Agriculture & Life Sciences
763,Horticulture,Bachelor,6,37000.0,52000.0,20000.0,+/- 11005,33750.0,38500.0,47500.0,Spring,2016,College of Agriculture & Life Sciences
764,Nutritional Sciences,Bachelor,6,35333.0,45000.0,20000.0,+/- 8383,35500.0,36000.0,42500.0,Spring,2016,College of Agriculture & Life Sciences
765,Plant & Soil Sciences,Bachelor,3,66667.0,100000.0,50000.0,+/- 28868,50000.0,50000.0,100000.0,Spring,2016,College of Agriculture & Life Sciences
766,Plant Pathology,Master,2,41500.0,48000.0,35000.0,+/- 9192,41500.0,41500.0,48000.0,Spring,2016,College of Agriculture & Life Sciences
767,Poultry Science,Bachelor,6,45667.0,50000.0,40000.0,+/- 4502,42500.0,46000.0,50000.0,Spring,2016,College of Agriculture & Life Sciences
768,Rangeland Ecology & Management,Bachelor,5,54200.0,70000.0,35000.0,+/- 12872,52000.0,55000.0,67500.0,Spring,2016,College of Agriculture & Life Sciences
769,"Recreation, Park & Tourism Sci.",Bachelor,9,43444.0,60000.0,30000.0,+/- 11833,32750.0,45000.0,57500.0,Spring,2016,College of Agriculture & Life Sciences
770,"Recreation, Park & Tourism Sci.",Doctorate,2,50000.0,60000.0,40000.0,+/- 14142,50000.0,50000.0,60000.0,Spring,2016,College of Agriculture & Life Sciences
771,"Recreation, Park & Tourism Sci.",Master,2,39000.0,45000.0,33000.0,+/- 8485,39000.0,39000.0,45000.0,Spring,2016,College of Agriculture & Life Sciences
772,Renewable Natural Resources,Bachelor,5,35800.0,42000.0,25000.0,+/- 7823,32500.0,40000.0,42000.0,Spring,2016,College of Agriculture & Life Sciences
773,Turfgrass Science,Bachelor,1,60000.0,60000.0,60000.0,+/- 0,60000.0,60000.0,60000.0,Spring,2016,College of Agriculture & Life Sciences
774,Univ. Studies - Leadership Studies,Bachelor,4,52416.0,55000.0,49666.0,+/- 2986,50000.0,52500.0,55000.0,Spring,2016,College of Agriculture & Life Sciences
775,Univ. Studies-Agriculture and Life Sciences,Bachelor,3,37889.0,49666.0,26000.0,+/- 11833,35000.0,38000.0,49666.0,Spring,2016,College of Agriculture & Life Sciences
776,Wildlife Fisheries Science,Bachelor,8,41600.0,70000.0,20000.0,+/- 18594,30000.0,40000.0,60000.0,Spring,2016,College of Agriculture & Life Sciences
777,Wildlife Fisheries Science,Doctorate,2,50000.0,55000.0,45000.0,+/- 7071,50000.0,50000.0,55000.0,Spring,2016,College of Agriculture & Life Sciences
778,Architecture,Master,13,49846.0,60000.0,40000.0,+/- 5293,47125.0,50000.0,54375.0,Spring,2016,College of Architecture
779,Construction Management,Master,10,57790.0,75000.0,40000.0,+/- 10879,52750.0,59000.0,66200.0,Spring,2016,College of Architecture
780,Construction Science,Bachelor,64,62176.0,151000.0,41000.0,+/- 13275,58000.0,60000.0,63000.0,Spring,2016,College of Architecture
781,Environmental Design,Bachelor,15,43667.0,60000.0,30000.0,+/- 7970,39250.0,40000.0,50000.0,Spring,2016,College of Architecture
782,Landscape Architecture,Bachelor,7,46727.0,59088.0,40000.0,+/- 7043,41500.0,45000.0,53022.0,Spring,2016,College of Architecture
783,Landscape Architecture,Master,4,46750.0,50000.0,42000.0,+/- 3948,45000.0,47500.0,50000.0,Spring,2016,College of Architecture
784,"Univ. Studies-Global Arts, Plan, Design & Const.",Bachelor,7,49171.0,75000.0,25200.0,+/- 16839,38750.0,54000.0,63750.0,Spring,2016,College of Architecture
785,Urban & Regional Planning,Master,5,48400.0,51000.0,45000.0,+/- 2702,47000.0,50000.0,50750.0,Spring,2016,College of Architecture
786,Urban & Regional Science,Bachelor,1,45000.0,45000.0,45000.0,+/- 0,45000.0,45000.0,45000.0,Spring,2016,College of Architecture
787,Visualization Science,Bachelor,2,34500.0,40000.0,29000.0,+/- 7778,34500.0,34500.0,40000.0,Spring,2016,College of Architecture
